,AtcoCode,PlateCode,CommonName,ShortCommonName,CommonNameGA,ShortCommonNameGA,Indicator,Street,NptgLocalityRef,GridType,Easting,Northing,Latitude,Longitude,StopType,BusStopType,TimingStatus,CompassPoint,StopAreaRef,AdministrativeAreaRef,Status,CreationDateTime,ModificationDateTime
10504,8360LL13720,13720,Burren National Park,Burren Nationl Park,Páirc Náisiúnta Bhoirne,Páirc Náis Bhoirne,,,E0836483,ITM,530368,694517,52.99685,-9.03728,BCT,CUS,OTH,SW,,836,active,2025-05-16T10:38:06.000,2025-05-29T09:55:24.001
10505,8360LL13721,13721,Caherconnell,Caherconnell,Cathair Chonaill,Cathair Chonaill,,,E0836508,ITM,523739,699636,53.04194,-9.13722,BCT,CUS,OTH,N,,836,active,2025-05-16T10:41:29.478,2025-05-16T10:41:29.478
10506,8360LL13722,13722,Caherconnell,Caherconnell,Cathair Chonaill,Cathair Chonaill,,,E0836508,ITM,523746,699638,53.04196,-9.13712,BCT,CUS,OTH,S,,836,active,2025-05-16T10:44:53.078,2025-05-16T10:44:53.078
10507,8360LL13723,13723,Carran,Carran,An Carn,An Carn,,,E0836081,ITM,527788,698847,53.03541,-9.07668,BCT,CUS,OTH,S,,836,active,2025-05-16T10:47:10.574,2025-05-16T10:47:10.574
10508,8360LL13724,13724,Carran,Carran,An Carn,An Carn,,,E0836081,ITM,527775,698847,53.03541,-9.07688,BCT,CUS,OTH,N,,836,active,2025-05-16T10:49:15.387,2025-05-16T10:49:15.387
10509,8360LL13725,13725,Corofin,Corofin,Cora Finne,Cora Finne,,,E0836837,ITM,528564,688772,52.94498,-9.06289,BCT,CUS,OTH,SW,,836,active,2025-05-16T11:03:37.504,2025-05-16T11:03:37.504
10510,8360LL13726,13726,Keelhilla,Keelhilla,Caolchoille,Caolchoille,,,E0836813,ITM,533667,703071,53.07413,-8.98991,BCT,CUS,OTH,NE,,836,active,2025-05-16T11:06:27.001,2025-05-29T09:55:24.001
10511,8360LL13727,13727,Michael Cusack Centre,M Cusack Centre,Ionad Mícheál Ó Cíosóig,Ionad M Ó Cíosóig,,,E0362019,ITM,527146,697036,53.01905,-9.08584,BCT,CUS,OTH,NE,,836,active,2025-05-16T11:12:33.907,2025-05-16T11:12:33.907
10512,8360LL13728,13728,Miltown Malbay GAA,Miltown Malbay GAA,Sráid na Cathrach CLG,Sr na Cathrach CLG,,Bog Road,E0836063,ITM,505151,678957,52.85317,-9.40829,BCT,CUS,OTH,SW,,836,active,2025-05-16T11:15:33.001,2025-08-25T15:41:33.000
10513,8360LL13729,13729,Poulnabrone,Poulnabrone,Poll na Brón,Poll na Brón,,,E0836508,ITM,523501,700195,53.04693,-9.1409,BCT,CUS,OTH,SE,,836,active,2025-05-16T11:19:35.424,2025-05-16T11:19:35.424
10514,8360LL13730,13730,Poulnabrone,Poulnabrone,Poll na Brón,Poll na Brón,,,E0836508,ITM,523490,700192,53.0469,-9.14107,BCT,CUS,OTH,NW,,836,active,2025-05-16T11:21:20.249,2025-05-16T11:21:20.249
10515,8360LL13731,13731,Slieve Carran,Slieve Carran,Sliabh Cairn,Sliabh Cairn,,,E0836813,ITM,533077,703317,53.07627,-8.99876,BCT,CUS,OTH,SW,,836,active,2025-05-16T11:23:44.340,2025-05-16T11:23:44.340
10516,8360LL13732,13732,The Pavilion,The Pavilion,An Pailliún,An Pailliún,,,E0361905,ITM,513469,698045,53.02608,-9.28991,BCT,CUS,OTH,S,,836,active,2025-05-16T11:25:57.482,2025-05-16T11:25:57.482
10517,8360LL14218,14218,Gleninagh Pier,Gleninagh Pier,Cé Gleann Eidhneach,Cé Gleann Eidhneach,,,E0361228,ITM,518159,710550,53.13918,-9.2232,BCT,CUS,OTH,E,,836,active,2025-06-27T12:04:49.650,2025-06-27T12:04:49.650
10518,8360LL14223,14223,Gleninagh Pier,Gleninagh Pier,Cé Gleann Eidhneach,Cé Gleann Eidhneach,,,E0361228,ITM,518161,710536,53.13906,-9.22316,BCT,CUS,OTH,W,,836,active,2025-06-27T12:17:46.094,2025-06-27T12:17:46.094
10519,8360PB14769,14769,Clarecastle,Clarecastle,Droichead an Chláir,Droichead an Chláir,,,E0836069,ITM,534830,674173,52.81459,-8.96675,BCT,MKD,OTH,SE,,836,active,2025-09-04T09:26:07.949,2025-09-04T09:26:07.949
10520,8360PB14770,14770,Clarecastle,Clarecastle,Droichead an Chláir,Droichead an Chláir,,Barrack Street,E0836069,ITM,534915,674159,52.81447,-8.96549,BCT,MKD,OTH,NW,,836,active,2025-09-04T09:29:46.068,2025-09-04T09:29:46.068
10521,8360PB14771,14771,Westfields,Westfields,Na Goirt Thiar,Na Goirt Thiar,,Banner Court,E0836003,ITM,533993,675852,52.82958,-8.9795,BCT,MKD,OTH,N,,836,active,2025-09-04T09:51:09.310,2025-09-04T09:51:09.310
10522,8360PB14772,14772,Saint Flannan's Terrace,St Flannans Terrace,Ardán Naomh Fhlannáin,Ardán N Fhlannáin,,Clon Road,E0836003,ITM,533879,676690,52.83709,-8.98136,BCT,MKD,OTH,NE,,836,active,2025-09-04T09:58:28.739,2025-09-04T09:58:28.739
10523,8360PB14773,14773,Saint Michael's Villas,St Michael's Villas,Bailtíní Naomh Mhícíl,Bailtíní N Mhícíl,,Clon Road,E0836003,ITM,534069,676925,52.83923,-8.97859,BCT,MKD,OTH,NE,,836,active,2025-09-04T10:00:30.755,2025-09-04T10:00:30.755
10524,8360PB14774,14774,Station Road,Station Road,Bóthar an Stáisiúin,Bóthar an Stáisiúin,,Station Road,E0836003,ITM,533999,677090,52.8407,-8.97967,BCT,MKD,OTH,W,,836,active,2025-09-04T10:03:03.812,2025-09-04T10:03:03.812
10525,8360PB14775,14775,Páirc Chíosóg,Páirc Chíosóg,Páirc Chíosóg,Páirc Chíosóg,,,E0836003,ITM,534251,677705,52.84626,-8.97605,BCT,MKD,OTH,NE,,836,active,2025-09-04T10:05:06.842,2025-09-04T10:05:06.842
10526,8360PB14776,14776,Fergus Lawn,Fergus Lawn,Faiche an Fhorghais,Faiche an Fhorghais,,Lifford Road,E0836003,ITM,534424,678264,52.8513,-8.9736,BCT,MKD,OTH,W,,836,active,2025-09-04T10:09:16.638,2025-09-04T10:09:16.638
10527,8360PB14777,14777,Ennis Hospital,Ennis Hospital,Ospidéal na hInse,Ospidéal na hInse,,,E0361624,ITM,533853,678265,52.85124,-8.98207,BCT,MKD,OTH,NE,,836,active,2025-09-04T10:16:38.010,2025-09-04T10:16:38.010
10528,8360PB14778,14778,Drumcliff Road,Drumcliff Road,Bóthar Dhrom Cléibh,Bóthar Dhrom Cléibh,,Gort Road,E0361624,ITM,533772,678541,52.85371,-8.98333,BCT,MKD,OTH,N,,836,active,2025-09-04T10:17:55.372,2025-09-04T10:17:55.372
10529,8360PB14779,14779,Fíoruisce,Fíoruisce,Fíoruisce,Fíoruisce,,Gort Road,E0361246,ITM,533822,679089,52.85864,-8.98269,BCT,MKD,OTH,N,,836,active,2025-09-04T10:55:16.780,2025-09-04T10:55:16.780
10530,8360PB14780,14780,Gort Road Business Park,Gort Rd B Pk,Páirc Ghnó Bhóthar an Ghoirt,Prc G Br an Ghoirt,,,E0836846,ITM,533921,679454,52.86194,-8.9813,BCT,MKD,OTH,N,,836,active,2025-09-04T10:57:59.747,2025-09-04T10:57:59.747
10531,8360PB14781,14781,Dulick,Dulick,Diúilic,Diúilic,,,E0836846,ITM,533974,679740,52.86451,-8.98057,BCT,MKD,OTH,N,,836,active,2025-09-04T10:59:22.247,2025-09-04T10:59:22.247
10532,8360PB14782,14782,Ballycorey,Ballycorey,Baile Uí Chomhraí,Baile Uí Chomhraí,,,E0836227,ITM,534288,680218,52.86885,-8.976,BCT,MKD,OTH,NE,,836,active,2025-09-04T11:05:24.102,2025-09-04T11:05:24.102
10533,8360PB14783,14783,Ballymaley,Ballymaley,Baile Uí Mháille,Baile Uí Mháille,,,E0836319,ITM,535072,680683,52.87312,-8.96446,BCT,MKD,OTH,NE,,836,active,2025-09-04T11:06:42.176,2025-09-04T11:06:42.176
10534,8360PB14784,14784,Ballymaley,Ballymaley,Baile Uí Mháille,Baile Uí Mháille,,,E0836319,ITM,535077,680670,52.873,-8.96438,BCT,MKD,OTH,SW,,836,active,2025-09-04T11:08:28.555,2025-09-04T11:08:28.555
10535,8360PB14785,14785,Ballycorey,Ballycorey,Baile Uí Chomhraí,Baile Uí Chomhraí,,Gort Road,E0836227,ITM,534333,680220,52.86887,-8.97534,BCT,MKD,OTH,SW,,836,active,2025-09-04T11:09:39.036,2025-09-04T11:09:39.036
10536,8360PB14786,14786,Dulick,Dulick,Diúilic,Diúilic,,Gort Road,E0836846,ITM,533981,679717,52.86431,-8.98047,BCT,MKD,OTH,S,,836,active,2025-09-04T11:13:40.026,2025-09-04T11:13:40.026
10537,8360PB14787,14787,Gort Road Business Park,Gort Rd B Pk,Páirc Ghnó Bhóthar an Ghoirt,Prc G Br an Ghoirt,,Gort Road,E0836846,ITM,533930,679441,52.86182,-8.98117,BCT,MKD,OTH,S,,836,active,2025-09-04T11:15:12.880,2025-09-04T11:15:12.880
10538,8360PB14788,14788,Fíoruisce,Fíoruisce,Fíoruisce,Fíoruisce,,Gort Road,E0361246,ITM,533799,678954,52.85743,-8.98301,BCT,MKD,OTH,S,,836,active,2025-09-04T11:28:41.882,2025-09-04T11:28:41.882
10539,8360PB14789,14789,Drumcliff Road,Drumcliff Road,Bóthar Dhrom Cléibh,Bóthar Dhrom Cléibh,,Gort Road,E0361624,ITM,533800,678472,52.8531,-8.9829,BCT,MKD,OTH,S,,836,active,2025-09-04T11:30:17.331,2025-09-04T11:30:17.331
10540,8360PB14790,14790,Fergus Lawn,Fergus Lawn,Faiche an Fhorghais,Faiche an Fhorghais,,Clon Road,E0836003,ITM,534476,678179,52.85055,-8.97281,BCT,MKD,OTH,S,,836,active,2025-09-04T11:31:51.198,2025-09-04T11:31:51.198
10541,8360PB14791,14791,Knox's Bridge,Knox's Bridge,Droichead Knox,Droichead Knox,,Clon Road,E0836003,ITM,534487,677952,52.84851,-8.97259,BCT,MKD,OTH,S,,836,active,2025-09-04T11:33:21.703,2025-09-04T11:33:21.703
10542,8360PB14792,14792,Páirc Chíosóg,Páirc Chíosóg,Páirc Chíosóg,Páirc Chíosóg,,Francis Street,E0836003,ITM,534169,677649,52.84575,-8.97725,BCT,MKD,OTH,SW,,836,active,2025-09-04T11:34:42.515,2025-09-04T11:34:42.515
10543,8360PB14793,14793,Station Road,Station Road,Bóthar an Stáisiúin,Bóthar an Stáisiúin,,Station Road,E0836003,ITM,534007,677102,52.84081,-8.97955,BCT,MKD,OTH,E,,836,active,2025-09-04T11:38:07.284,2025-09-04T11:38:07.284
10544,8360PB14794,14794,Saint Michael's Villas,St Michael's Villas,Bailtíní Naomh Mhícíl,Bailtíní N Mhícíl,,Clon Road,E0836003,ITM,534053,676862,52.83866,-8.97881,BCT,MKD,OTH,SW,,836,active,2025-09-04T11:40:20.117,2025-09-04T11:40:20.117
10545,8360PB14795,14795,Saint Flannan's College,St Flannans College,Coláiste Fhlannáin,Coláiste Fhlannáin,,Limerick Road,E0836727,ITM,533880,676272,52.83334,-8.98127,BCT,MKD,OTH,S,,836,active,2025-09-04T11:41:59.832,2025-09-04T11:41:59.832
10546,8360PB14796,14796,Westfields,Westfields,Na Goirt Thiar,Na Goirt Thiar,,Limerick Road,E0836003,ITM,534010,675810,52.8292,-8.97924,BCT,MKD,OTH,S,,836,active,2025-09-04T11:43:16.342,2025-09-04T11:43:16.342
10547,8360PB14797,14797,Knockanean,Knockanean,Cnoc an Éin,Cnoc an Éin,,Tulla Road,E0361475,ITM,536710,679084,52.85895,-8.93981,BCT,MKD,OTH,S,,836,active,2025-09-04T11:45:08.923,2025-09-04T11:45:08.923
10548,8360PB14798,14798,College Green,College Green,Faiche an Choláiste,Faiche an Choláiste,,Springfield,E0836003,ITM,533423,675951,52.8304,-8.98798,BCT,MKD,OTH,NE,,836,active,2025-09-04T11:54:00.896,2025-09-04T11:54:00.896
10549,8360PB14799,14799,Cahercalla,Cahercalla,Cathair Cheallaigh,Cathair Cheallaigh,,,E0361437,ITM,533103,676300,52.83349,-8.9928,BCT,MKD,OTH,NE,,836,active,2025-09-04T11:55:52.473,2025-09-04T11:55:52.473
10550,8360PB14800,14800,Dalcassian Drive,Dalcassian Drive,Céide Dhál gCais,Céide Dhál gCais,,Kilrush Road,E0361437,ITM,533501,677025,52.84006,-8.98704,BCT,MKD,OTH,NE,,836,active,2025-09-04T11:57:25.141,2025-09-04T11:57:25.141
10551,8360PB14801,14801,Carmody Street,Carmody Street,Sráid Uí Chearmada,Sráid Uí Chearmada,,Carmody Street,E0836003,ITM,533475,677321,52.84271,-8.98749,BCT,MKD,OTH,NW,,836,active,2025-09-04T11:59:25.477,2025-09-04T11:59:25.477
10552,8360PB14802,14802,Circular Road,Circular Road,An Cuarbhóthar,An Cuarbhóthar,,Circular Road,E0836003,ITM,533285,677700,52.8461,-8.99039,BCT,MKD,OTH,W,,836,active,2025-09-04T12:00:34.391,2025-09-04T12:00:34.391
10553,8360PB14803,14803,Cloughleigh Road,Cloughleigh Rd,Bóthar na Cloiche Léithe,Br na Cloiche Léith,,,E0836781,ITM,533075,677894,52.84781,-8.99354,BCT,MKD,OTH,NW,,836,active,2025-09-04T12:02:37.753,2025-09-04T12:02:37.753
10554,8360PB14804,14804,Lahinch Road,Lahinch Road,Bóthar an Leachta,Bóthar an Leachta,,Lahinch Road,E0361578,ITM,532714,678151,52.85008,-8.99895,BCT,MKD,OTH,W,,836,active,2025-09-04T12:04:32.986,2025-09-04T12:04:32.986
10555,8360PB14805,14805,Claureen,Claureen,An Cláirín,An Cláirín,,Shanaway Road,E0836659,ITM,532332,678216,52.85061,-9.00463,BCT,MKD,OTH,SW,,836,active,2025-09-04T12:05:54.134,2025-09-04T12:05:54.134
10556,8360PB14806,14806,Woodview,Woodview,Radharc na Coille,Radharc na Coille,,Shanaway Road,E0361998,ITM,532103,678161,52.85009,-9.00802,BCT,MKD,OTH,W,,836,active,2025-09-04T12:09:41.629,2025-09-04T12:09:41.629
10557,8360PB14807,14807,Aisling,Aisling,Aisling,Aisling,,Shanaway Road,E0361998,ITM,531893,677935,52.84803,-9.01109,BCT,MKD,OTH,SW,,836,active,2025-09-04T12:11:50.085,2025-09-04T12:11:50.085
10558,8360PB14808,14808,Shanvogh,Shanvogh,Seanbhoith,Seanbhoith,,Shanaway Road,E0361998,ITM,531502,677714,52.846,-9.01685,BCT,MKD,OTH,SW,,836,active,2025-09-04T12:14:16.025,2025-09-04T12:14:16.025
10559,8360PB14809,14809,Kilnacally,Kilnacally,Cill na Caillí,Cill na Caillí,,Shanaway Road,E0361427,ITM,531141,677461,52.84368,-9.02216,BCT,MKD,OTH,SW,,836,active,2025-09-04T12:17:36.489,2025-09-04T12:17:36.489
10560,8360PB14810,14810,Kilnacally,Kilnacally,Cill na Caillí,Cill na Caillí,,Shanaway Road,E0361427,ITM,531172,677496,52.844,-9.02171,BCT,MKD,OTH,NE,,836,active,2025-09-04T12:19:43.317,2025-09-04T12:19:43.317
10561,8360PB14811,14811,Shanvogh,Shanvogh,Seanbhoith,Seanbhoith,,Shanaway Road,E0361998,ITM,531492,677718,52.84603,-9.017,BCT,MKD,OTH,NE,,836,active,2025-09-04T12:21:06.762,2025-09-04T12:21:06.762
10562,8360PB14812,14812,Aisling,Aisling,Aisling,Aisling,,Shanaway Road,E0361998,ITM,531876,677935,52.84803,-9.01134,BCT,MKD,OTH,NE,,836,active,2025-09-04T12:25:27.289,2025-09-04T12:25:27.289
10563,8360PB14813,14813,Woodview,Woodview,Radharc na Coille,Radharc na Coille,,Shanaway Road,E0361998,ITM,532135,678173,52.8502,-9.00755,BCT,MKD,OTH,E,,836,active,2025-09-04T12:26:40.718,2025-09-04T12:26:40.718
10564,8360PB14814,14814,Claureen,Claureen,An Cláirín,An Cláirín,,Shanaway Road,E0836659,ITM,532354,678245,52.85088,-9.00431,BCT,MKD,OTH,NE,,836,active,2025-09-04T12:30:26.964,2025-09-04T12:30:26.964
10565,8360PB14815,14815,Lahinch Road,Lahinch Road,Bóthar an Leachta,Bóthar an Leachta,,,E0361578,ITM,532811,678151,52.85009,-8.99752,BCT,MKD,OTH,E,,836,active,2025-09-04T12:33:45.001,2025-09-04T12:33:45.001
10566,8360PB14816,14816,Cloughleigh Road,Cloughleigh Rd,Bóthar na Cloiche Léithe,Br na Cloiche Léith,,Cloughleigh Road,E0836781,ITM,533107,677881,52.8477,-8.99307,BCT,MKD,OTH,SE,,836,active,2025-09-04T12:35:11.351,2025-09-04T12:35:11.351
10567,8360PB14817,14817,Circular Road,Circular Road,An Cuarbhóthar,An Cuarbhóthar,,,E0836003,ITM,533326,677714,52.84623,-8.98978,BCT,MKD,OTH,E,,836,active,2025-09-04T12:36:59.175,2025-09-04T12:36:59.175
10568,8360PB14818,14818,Carmody Street,Carmody Street,Sráid Uí Chearmada,Sráid Uí Chearmada,,Carmody Street,E0836003,ITM,533467,677364,52.8431,-8.98762,BCT,MKD,OTH,SE,,836,active,2025-09-04T12:40:09.856,2025-09-04T12:40:09.856
10569,8360PB14819,14819,Dalcassian Drive,Dalcassian Drive,Céide Dhál gCais,Céide Dhál gCais,,Kilrush Road,E0361437,ITM,533509,677020,52.84001,-8.98692,BCT,MKD,OTH,SW,,836,active,2025-09-04T12:41:52.491,2025-09-04T12:41:52.491
10570,8360PB14820,14820,Collins Park,Collins Park,Páirc Uí Choileáin,Páirc Uí Choileáin,,Kilrush Road,E0836003,ITM,533343,676665,52.8368,-8.98932,BCT,MKD,OTH,SW,,836,active,2025-09-04T12:43:24.585,2025-09-04T12:43:24.585
10571,8360PB14821,14821,Cahercalla,Cahercalla,Cathair Cheallaigh,Cathair Cheallaigh,,Kilrush Road,E0361437,ITM,533134,676326,52.83373,-8.99235,BCT,MKD,OTH,SW,,836,active,2025-09-04T12:53:13.023,2025-09-04T12:53:13.023
10572,8360PB14822,14822,College Green,College Green,Faiche an Choláiste,Faiche an Choláiste,,College Green,E0836003,ITM,533479,675987,52.83073,-8.98716,BCT,MKD,OTH,NE,,836,active,2025-09-04T12:54:15.689,2025-09-04T12:54:15.689
10573,8360PB14823,14823,Fergus Lawn,Fergus Lawn,Faiche an Fhorghais,Faiche an Fhorghais,,Tulla Road,E0836003,ITM,534472,678352,52.8521,-8.9729,BCT,MKD,OTH,N,,836,active,2025-09-04T12:55:25.646,2025-09-04T12:55:25.646
10574,8360B0150451,150451,Knockyclovaun,Knockyclovaun,Cnoc Uí Chlúmháin,Cnoc Uí Chlúmháin,,Newtown,E0361551,ITM,569399,673331,52.81009,-8.45389,BCT,CUS,OTH,N,,836,active,2026-04-02T12:13:59.960,2026-04-02T12:13:59.960
10575,8360B0150491,150491,Knockyclovaun,Knockyclovaun,Cnoc Uí Chlúmháin,Cnoc Uí Chlúmháin,,Newtown,E0361551,ITM,569390,673387,52.81059,-8.45403,BCT,CUS,OTH,S,,836,active,2026-04-02T12:16:20.624,2026-04-02T12:16:20.624
10576,8360PB15095,15095,Fahee North,Fahee North,Na Faichí Thuaidh,Na Faichí Thuaidh,,,E0361114,ITM,530989,699614,53.04273,-9.02912,BCT,MKD,OTH,SE,,836,active,2026-04-10T09:56:32.027,2026-04-10T09:56:32.027
10577,8360PB15096,15096,Ennistymon,Ennistymon,Inis Díomáin,Inis Díomáin,,Lahinch Road,E0836078,ITM,512884,688381,52.93916,-9.29603,BCT,MKD,OTH,NW,,836,active,2026-04-10T09:58:14.524,2026-04-30T09:17:42.640
10578,8360PB15097,15097,Spanish Point North,Spanish Point,Rinn na Spáinneach Thuaidh,Rinn na Spáinneach,,,E0836064,ITM,503226,678147,52.84555,-9.43661,BCT,MKD,OTH,E,,836,active,2026-04-10T09:59:48.511,2026-04-23T11:18:57.573
10579,8370B2405801,240581,Dennehy's Cross,Dennehy's Cross,Crois Uí Dhuineacha,Crois Uí Dhuineacha,,,E0837016,ITM,565127,570817,51.888427,-8.50661,BCT,MKD,OTH,S,,837,active,1969-12-31T00:00:00.000,2026-04-20T15:22:30.100
10580,837000237,14686,Parnell Place,Parnell Place,Plás Parnell,Plás Parnell,,,E0837028,ITM,567830,571953,51.898801,-8.46745,BCT,CUS,OTH,N,,837,active,1969-12-31T00:00:00.000,2025-08-25T17:13:37.549
10581,8370B246461,246461,Deans Hall,Deans Hall,Halla an Déin,Halla an Déin,,,E0837013,ITM,563867,569746,51.87872,-8.524801,BCT,MKD,OTH,E,,837,active,2016-02-02T00:00:00.000,2025-11-07T11:07:38.981
10582,8370B246471,246471,Deans Hall,Deans Hall,Halla an Déin,Halla an Déin,,,E0837013,ITM,563859,569728,51.878558,-8.524916,BCT,MKD,OTH,W,,837,active,2016-02-02T00:00:00.000,2025-09-17T16:13:55.887
10583,8370B246901,246901,Fairfield Heights,Fairfield Heights,Arda Pháirc an Aonaigh,Arda Prc an Aonaigh,,,E0837004,ITM,566275,573719,51.914583,-8.490217,BCT,CUS,OTH,N,,837,active,2016-08-09T00:00:00.000,2025-11-06T14:20:05.143
10584,8370B2424201,242421,Scoil Íosagáin,Scoil Íosagáin,Scoil Íosagáin,Scoil Íosagáin,,,E0837004,ITM,566698,573297,51.910816,-8.484028,BCT,MKD,OTH,SW,,837,active,1969-12-31T00:00:00.000,2026-02-24T09:42:51.645
10585,8370B2404701,240471,Summerhill North,Summerhill N,Cnoc an tSamhraidh Thuaidh,Cn an tSamhraidh Td,,,E0837026,ITM,568314,572404,51.902883,-8.460459,BCT,MKD,OTH,W,837G000086,837,active,1969-12-31T00:00:00.000,2025-02-27T09:24:54.001
10586,8370B246581,246581,Páirc Uí Rinn,Páirc Uí Rinn,Páirc Uí Rinn,Páirc Uí Rinn,o/s,,E0837023,ITM,570065,571163,51.891824,-8.434907,BCT,MKD,OTH,W,837G000099,837,active,2000-01-01T00:00:00.000,2025-10-02T09:02:54.137
10587,8370B246571,246571,Willow Lawn,Willow Lawn,Plásóg na Sailí,Plásóg na Sailí,,,E0837023,ITM,569139,571115,51.8913425,-8.448355,BCT,MKD,OTH,E,837G000132,837,active,2000-01-01T00:00:00.000,2025-10-02T09:30:40.542
10588,8370B246541,246541,Willow Lawn,Willow Lawn,Plásóg na Sailí,Plásóg na Sailí,,,E0837023,ITM,569141,571103,51.891235,-8.448325,BCT,CUS,OTH,W,837G000132,837,active,2000-01-01T00:00:00.000,2026-03-11T11:19:15.001
10589,8370B246561,246561,Yorkboro,Yorkboro,Baile Eabhrac,Baile Eabhrac,,,E0837023,ITM,568484,571168,51.891782,-8.457876,BCT,MKD,OTH,E,837G000134,837,active,2000-01-01T00:00:00.000,2025-10-02T09:22:03.891
10590,8370B246511,246511,Ashton School,Ashton School,Scoil Aislinn,Scoil Aislinn,,,E0837023,ITM,568807,571124,51.891405,-8.453179,BCT,MKD,OTH,E,837G000137,837,active,2000-01-01T00:00:00.000,2025-11-06T14:04:00.723
10591,8370B2145501,214551,University Hospital,University Hospl,Ospidéal na hOllscoile,Osp na hOllscoile,,,E0837013,ITM,564914,570088,51.881861,-8.50963,BCT,MKD,OTH,SW,837G000394,837,active,2000-01-01T00:00:00.000,2026-05-11T10:17:13.633
10592,8370B2359101,235911,Park Hill,Park Hill,Cnoc na Páirce,Cnoc na Páirce,,Skehard Road,E0837021,ITM,570609,570634,51.8870982,-8.4269583,BCT,MKD,OTH,E,837G000400,837,active,1969-12-31T00:00:00.000,2025-09-25T13:35:16.704
10593,8370B2300901,230091,Langford Row,Langford Row,Rae Langford,Rae Langford,,Windmill Road,E0837018,ITM,567741,571109,51.891209,-8.468664,BCT,MKD,OTH,S,837G000401,837,active,1969-12-31T00:00:00.000,2025-10-06T14:07:19.705
10594,8370B2138001,213801,Dennehy's Cross,Dennehy's Cross,Crois Uí Dhuineacha,Crois Uí Dhuineacha,,Model Farm Road,E0837013,ITM,565037,570863,51.888835,-8.507922,BCT,MKD,OTH,W,837G000404,837,active,2000-01-01T00:00:00.000,2025-10-01T13:58:04.708
10595,8370B2132301,213231,Merchants Quay,Merchants Quay,Cé na gCeannaithe,Cé na gCeannaithe,,,E0837001,ITM,567793,572082,51.8999586,-8.4679996,BCT,MKD,OTH,W,837G000406,837,active,2000-01-01T00:00:00.000,2025-10-07T11:40:56.046
10596,8370B299001,299001,Merchants Quay,Merchants Quay,Cé na gCeannaithe,Cé na gCeannaithe,,,E0837001,ITM,567776,572085,51.899985,-8.468247,BCT,MKD,OTH,W,837G000406,837,active,2000-01-01T00:00:00.000,2025-11-18T13:09:33.422
10597,8370B2139101,213911,Saint Finbarr's Hospital,St Finbarr's Hospl,Ospidéal Fhionnbharra,Osp Fhionnbharra,,Douglas Road,E0837023,ITM,568249,570951,51.889818,-8.46127,BCT,MKD,OTH,SE,837G000408,837,active,2000-01-01T00:00:00.000,2025-10-07T09:49:06.855
10598,8370B240491,240491,Saint Patrick's Street,St Patrick's Street,Sráid Phádraig,Sráid Phádraig,,St Patricks Street,E0837001,ITM,567594,572010,51.8993,-8.470884,BCT,MKD,OTH,S,837G000410,837,active,2000-01-01T00:00:00.000,2025-10-07T10:18:49.378
10599,8370B243491,243491,Saint Patrick's Street,St Patrick's Street,Sráid Phádraig,Sráid Phádraig,,St Patricks Street,E0837001,ITM,567578,571971,51.898948,-8.471113,BCT,MKD,OTH,SW,837G000410,837,active,2000-01-01T00:00:00.000,2025-10-07T12:19:28.854
10600,8370B241201,241201,Saint Patrick's Street,St Patrick's Street,Sráid Phádraig,Sráid Phádraig,,St Patricks Street,E0837001,ITM,567585,571984,51.899066,-8.471013,BCT,MKD,OTH,S,837G000410,837,active,2000-01-01T00:00:00.000,2025-10-07T10:11:34.890
10601,8370B240171,240171,Saint Patrick's Street,St Patrick's Street,Sráid Phádraig,Sráid Phádraig,,,E0837001,ITM,567580,571998,51.899191,-8.471087,BCT,MKD,OTH,N,837G000410,837,active,2000-01-01T00:00:00.000,2025-10-07T11:29:46.262
10602,8370B2888101,288811,Carrigmore Park,Carrigmore Pk,Páirc na Carraige Móire,Prc na Crrge Móire,,Ballinlough Road,E0837023,ITM,570062,570762,51.88822,-8.434915,BCT,MKD,OTH,W,837G000417,837,active,2000-01-01T00:00:00.000,2025-10-07T14:53:30.256
10603,8370B2562201,256221,Fairfield Avenue East,Fairfield Ave E,Ascaill Pháirc an Aonaigh Thoir,Asc Prc an Aon Tor,,,E0837004,ITM,567120,573944,51.916656,-8.477956,BCT,MKD,OTH,W,837G000424,837,active,1969-12-31T00:00:00.000,2026-03-05T17:18:24.412
10604,8370B2528201,252821,Infirmary Road,Infirmary Rd,Bóthar na hOtharlainne,Br na hOtharlainne,,Langford Row,E0837001,ITM,567897,571279,51.892747,-8.466414,BCT,MKD,OTH,W,837G000425,837,active,2000-01-01T00:00:00.000,2025-10-02T12:33:04.037
10605,8370B2550901,255091,UCC Gaol Cross,UCC Gaol X,COC Crois an Phríosúin,COC X an Phríosúin,,Western Road,E0837031,ITM,565957,571514,51.894744,-8.494621,BCT,MKD,OTH,E,837G000430,837,active,1969-12-31T00:00:00.000,2025-10-07T11:26:57.543
10606,8370B2551201,255121,Mayfield Library,Mayfield Ly,Leabharlann Bhaile na mBocht,Ln Bhaile na mBocht,,Old Youghal Road,E0837026,ITM,569398,573288,51.91089,-8.444785,BCT,MKD,OTH,W,837G000432,837,active,1969-12-31T00:00:00.000,2025-10-07T11:10:43.530
